Flight_ID,Airline,Origin,Destination,Departure_Date,Seat_Class,Days_to_Departure,Layovers,Layover_Airport1,Layover_Airport2,Price
FL08032,Southwest,DEN,PHX,08-05-2024,Business,151,1,DCA,NA,736.71
FL08033,Southwest,MDW,MIA,17-01-2025,First Class,25,2,ATL,LAX,2606.72
FL08034,JetBlue,EWR,IAH,10-02-2025,Business,108,0,NA,NA,1032.53
FL08035,Delta,ATL,BOS,23-08-2024,Business,111,0,NA,NA,601.56
FL08036,United,MIA,SFO,22-01-2025,First Class,135,1,DEN,NA,1256.49
FL08037,Frontier Airlines,ATL,BWI,01-07-2024,Economy,97,1,JFK,NA,611.44
FL08038,Republic Airways,LAS,CLT,07-03-2024,Economy,80,0,NA,NA,425.44
FL08039,United,LAX,MDW,11-03-2024,First Class,62,2,DEN,DCA,1794.84
FL08040,United,DEN,BWI,05-11-2024,First Class,5,1,IAH,NA,1777.3
FL08041,American Airlines,LAS,DFW,25-03-2024,First Class,9,1,BWI,NA,1709.23
FL08042,Southwest,BOS,DFW,06-07-2024,First Class,31,2,LAX,SEA,1976.02
FL08043,Delta,SFO,BWI,14-08-2024,Business,41,0,NA,NA,492.75
FL08044,Frontier Airlines,MDW,CLT,28-03-2024,Economy,139,1,MCO,NA,364.79
FL08045,Southwest,MDW,PHX,20-05-2024,Economy,108,1,MIA,NA,836.9
FL08046,United,EWR,LAS,22-09-2024,Business,49,0,NA,NA,683.4
FL08047,Southwest,IAH,CLT,29-08-2024,Economy,98,1,DTW,NA,766.78
FL08048,Frontier Airlines,SFO,DCA,28-05-2024,Business,115,1,IAH,NA,915.68
FL08049,Southwest,CLT,ATL,27-10-2024,Economy,61,1,PHX,NA,954.61
FL08050,United,MCO,ATL,23-10-2024,First Class,31,2,EWR,ORD,2736.05
FL08051,Southwest,CLT,MIA,05-03-2024,Economy,110,1,DCA,NA,398.69
FL08052,Delta,MDW,LAS,04-02-2025,First Class,62,1,BWI,NA,1751.33
FL08053,Alaska Airlines,LAS,JFK,07-01-2025,Business,46,2,LAX,PHX,1551.83
FL08054,American Airlines,EWR,CLT,09-08-2024,First Class,47,0,NA,NA,1352.19
FL08055,American Airlines,SFO,BWI,06-08-2024,Economy,144,0,NA,NA,374.65
FL08056,Endeavor Air,LAX,BWI,07-02-2025,First Class,40,1,MIA,NA,1403.93
FL08057,JetBlue,BWI,LAS,27-07-2024,First Class,60,1,LAX,NA,1351.96
FL08058,SkyWest Airlines,LAX,JFK,18-06-2024,Economy,147,0,NA,NA,328.78
FL08059,Delta,ORD,MDW,05-07-2024,First Class,163,1,SEA,NA,1052.61
FL08060,Republic Airways,ORD,MDW,24-10-2024,Economy,47,0,NA,NA,780.95
FL08061,Hawaiian Airlines,DTW,PHX,18-12-2024,First Class,111,0,NA,NA,1032.38
FL08062,United,ORD,IAH,06-12-2024,First Class,116,0,NA,NA,1419.72
FL08063,JetBlue,DTW,LAS,01-03-2024,First Class,135,0,NA,NA,1191.23
FL08064,Alaska Airlines,IAH,BOS,10-08-2024,Economy,16,1,MIA,NA,840.58
FL08065,American Airlines,CLT,LAX,22-09-2024,Economy,114,0,NA,NA,727.97
FL08066,Frontier Airlines,JFK,DCA,20-12-2024,Business,69,0,NA,NA,1144.66
FL08067,Alaska Airlines,BOS,SEA,06-08-2024,First Class,83,1,PHX,NA,1657.59
FL08068,United,DTW,BWI,04-10-2024,First Class,18,1,DCA,NA,1985.05
FL08069,Republic Airways,BWI,DEN,12-03-2024,First Class,34,1,SFO,NA,1146.74
FL08070,American Airlines,CLT,BWI,30-05-2024,Economy,119,1,DTW,NA,281.44
FL08071,Hawaiian Airlines,BOS,BWI,28-08-2024,Business,115,1,CLT,NA,989.76
FL08072,Hawaiian Airlines,EWR,BOS,28-10-2024,First Class,37,1,SEA,NA,1559.61
FL08073,United,CLT,BWI,13-11-2024,Business,100,0,NA,NA,441.07
FL08074,American Airlines,BWI,IAH,12-09-2024,Economy,75,0,NA,NA,350.28
FL08075,Endeavor Air,DCA,IAH,26-09-2024,Economy,91,0,NA,NA,212.68
FL08076,Delta,BOS,MIA,10-07-2024,Business,46,0,NA,NA,918.82
FL08077,Frontier Airlines,EWR,ORD,06-10-2024,Business,62,0,NA,NA,955.38
FL08078,American Airlines,JFK,DFW,12-01-2025,Business,154,0,NA,NA,917.38
FL08079,Endeavor Air,SEA,PHX,07-05-2024,First Class,67,0,NA,NA,2036.74
FL08080,JetBlue,LAS,DEN,13-08-2024,Economy,143,1,DCA,NA,380.39
FL08081,Endeavor Air,CLT,EWR,08-08-2024,Economy,83,2,ORD,MDW,882.15
FL08082,Endeavor Air,ORD,SFO,21-05-2024,First Class,116,1,CLT,NA,1434.02
FL08083,Frontier Airlines,DCA,LAS,08-04-2024,Business,78,1,ORD,NA,977.4
FL08084,Frontier Airlines,BWI,ORD,22-11-2024,Economy,166,0,NA,NA,126.71
FL08085,United,BOS,IAH,13-06-2024,Economy,148,1,LAS,NA,475.7
FL08086,Spirit Airlines,MDW,LAS,12-07-2024,Business,92,0,NA,NA,946.32
FL08087,Delta,MCO,IAH,02-03-2024,Business,127,0,NA,NA,817.51
FL08088,Alaska Airlines,MCO,ATL,24-05-2024,Economy,167,2,BWI,PHX,469.44
FL08089,JetBlue,DTW,PHX,02-11-2024,First Class,90,0,NA,NA,1773.3
FL08090,Frontier Airlines,MCO,ATL,22-07-2024,Business,63,1,SFO,NA,1146.7
FL08091,Delta,SEA,PHX,26-10-2024,Economy,6,2,DCA,IAH,1610.38
FL08092,Delta,BWI,IAH,11-03-2024,Economy,107,1,DEN,NA,615.98
FL08093,Hawaiian Airlines,CLT,DEN,21-01-2025,First Class,29,0,NA,NA,1674.59
FL08094,Spirit Airlines,DEN,EWR,17-12-2024,Business,125,2,ORD,JFK,1108.68
FL08095,Delta,DCA,BWI,07-01-2025,Business,114,1,MDW,NA,853.05
FL08096,Republic Airways,JFK,LAS,16-06-2024,First Class,34,0,NA,NA,1839.06
FL08097,Republic Airways,MCO,IAH,03-05-2024,Business,149,2,JFK,ORD,666.74
FL08098,Southwest,DEN,SEA,13-05-2024,Economy,112,0,NA,NA,546.03
FL08099,JetBlue,CLT,DFW,19-07-2024,First Class,167,2,PHX,MCO,818.96
FL08100,Frontier Airlines,ATL,BOS,16-08-2024,Business,4,1,LAS,NA,1669.44
FL08101,Hawaiian Airlines,ATL,JFK,15-12-2024,Business,11,1,MCO,NA,1866.16
FL08102,Alaska Airlines,EWR,BWI,19-05-2024,Economy,35,1,CLT,NA,1020.93
FL08103,SkyWest Airlines,LAS,SEA,16-11-2024,Business,45,1,IAH,NA,1079.97
FL08104,Spirit Airlines,ORD,BWI,13-09-2024,Economy,160,0,NA,NA,390.48
FL08105,Delta,MIA,BOS,26-04-2024,Economy,133,1,PHX,NA,731.12
FL08106,SkyWest Airlines,DEN,ATL,19-03-2024,Economy,38,1,DTW,NA,434.01
FL08107,American Airlines,ORD,DFW,06-08-2024,First Class,111,1,CLT,NA,1318.79
FL08108,JetBlue,BWI,SFO,06-02-2025,First Class,121,1,MIA,NA,1414.52
FL08109,Endeavor Air,ATL,SFO,13-04-2024,Economy,120,0,NA,NA,743.55
FL08110,JetBlue,DCA,CLT,11-09-2024,Business,172,2,LAS,DEN,842.02
FL08111,American Airlines,BOS,ATL,12-11-2024,Business,90,1,IAH,NA,1017.52
FL08112,JetBlue,BWI,ORD,30-05-2024,Business,94,2,BOS,IAH,1305.98
FL08113,Spirit Airlines,BWI,LAX,29-03-2024,First Class,139,1,SEA,NA,984.57
FL08114,JetBlue,BOS,LAS,13-08-2024,Economy,162,0,NA,NA,389.46
FL08115,Endeavor Air,JFK,LAX,07-09-2024,First Class,105,1,BWI,NA,1093.41
FL08116,JetBlue,DEN,PHX,09-06-2024,Economy,51,0,NA,NA,582.09
FL08117,SkyWest Airlines,EWR,MDW,06-05-2024,Economy,31,1,BWI,NA,1067.64
FL08118,Republic Airways,ATL,DTW,04-10-2024,First Class,159,1,DFW,NA,816.69
FL08119,JetBlue,DFW,LAX,13-03-2024,First Class,20,0,NA,NA,1279.03
FL08120,Endeavor Air,MIA,LAS,30-06-2024,First Class,56,1,CLT,NA,1803.3
FL08121,Delta,DFW,CLT,01-06-2024,First Class,54,0,NA,NA,1565.32
FL08122,United,MDW,PHX,14-08-2024,Economy,156,0,NA,NA,181.33
FL08123,Hawaiian Airlines,PHX,BOS,03-01-2025,First Class,110,2,EWR,CLT,1188.62
FL08124,United,LAS,MIA,17-04-2024,Business,54,1,MDW,NA,819.93
FL08125,Endeavor Air,DEN,DFW,08-09-2024,Economy,63,0,NA,NA,404.27
FL08126,Endeavor Air,LAX,DCA,14-05-2024,Economy,168,2,MDW,JFK,838.34
FL08127,Spirit Airlines,DFW,DTW,03-02-2025,First Class,103,0,NA,NA,1221.17
FL08128,Alaska Airlines,CLT,LAX,17-03-2024,Economy,46,1,SFO,NA,681.56
FL08129,SkyWest Airlines,BOS,ORD,28-06-2024,Economy,166,1,BWI,NA,559.94
FL08130,Republic Airways,BOS,CLT,02-09-2024,First Class,114,1,DCA,NA,1442.46
FL08131,Alaska Airlines,BOS,LAX,15-06-2024,Economy,126,1,DCA,NA,417.03
FL08132,Delta,DCA,DTW,01-09-2024,Economy,53,1,LAS,NA,1073.8
FL08133,Alaska Airlines,MDW,LAS,27-11-2024,Business,98,1,EWR,NA,998.28
FL08134,American Airlines,ORD,MDW,10-10-2024,Business,121,1,CLT,NA,765.68
FL08135,United,DCA,BWI,01-03-2024,Economy,118,1,MIA,NA,343.74
FL08136,Spirit Airlines,BOS,SFO,21-04-2024,Business,22,0,NA,NA,425.83
FL08137,Southwest,LAX,DFW,04-01-2025,First Class,156,0,NA,NA,980.4
FL08138,Spirit Airlines,DCA,SEA,20-03-2024,First Class,161,0,NA,NA,792.62
FL08139,Delta,DFW,BOS,06-02-2025,Economy,32,1,IAH,NA,1040.75
FL08140,SkyWest Airlines,DCA,PHX,31-10-2024,Economy,132,1,SEA,NA,377.54
FL08141,Endeavor Air,MCO,EWR,01-07-2024,First Class,87,0,NA,NA,900.25
FL08142,American Airlines,JFK,MCO,12-09-2024,Economy,143,2,BWI,SFO,291.12
FL08143,American Airlines,DEN,BOS,02-03-2024,First Class,177,2,DTW,LAX,1286.68
FL08144,Delta,DTW,MDW,11-12-2024,Business,29,1,BWI,NA,1009.64
FL08145,SkyWest Airlines,MCO,LAS,29-04-2024,First Class,129,1,IAH,NA,1426.51
FL08146,Hawaiian Airlines,LAS,ORD,13-11-2024,Business,95,0,NA,NA,645.07
FL08147,Endeavor Air,DTW,DEN,05-07-2024,Business,2,2,LAS,JFK,1138.03
FL08148,American Airlines,SEA,IAH,20-09-2024,Economy,78,0,NA,NA,670.54
FL08149,Spirit Airlines,SFO,MCO,18-01-2025,Economy,92,1,BWI,NA,756.15
FL08150,Frontier Airlines,EWR,MIA,20-03-2024,Business,131,2,ORD,SFO,1110.64
FL08151,Spirit Airlines,EWR,CLT,12-11-2024,Business,16,2,BOS,LAX,1960.98
FL08152,Endeavor Air,MCO,JFK,19-08-2024,First Class,100,2,IAH,CLT,1920.37
FL08153,Republic Airways,PHX,LAS,23-01-2025,Economy,174,2,DEN,JFK,507.56
FL08154,Southwest,MIA,LAS,28-07-2024,First Class,177,2,EWR,DTW,1010.17
FL08155,Frontier Airlines,MDW,DFW,31-10-2024,Economy,151,1,SFO,NA,516.88
FL08156,American Airlines,BOS,LAS,22-05-2024,First Class,174,0,NA,NA,681.16
FL08157,Spirit Airlines,DEN,BOS,16-05-2024,First Class,163,1,MDW,NA,642.42
FL08158,Endeavor Air,CLT,MDW,13-08-2024,Business,47,1,JFK,NA,1292.88
FL08159,Republic Airways,CLT,EWR,06-01-2025,Business,6,0,NA,NA,1526.64
FL08160,Delta,IAH,DTW,17-05-2024,Economy,162,0,NA,NA,420.66
FL08161,Republic Airways,JFK,DTW,26-08-2024,Economy,104,0,NA,NA,255.81
FL08162,United,CLT,MIA,12-05-2024,First Class,119,0,NA,NA,1301.05
FL08163,Alaska Airlines,SFO,DEN,29-04-2024,Business,6,1,JFK,NA,1095.17
FL08164,Frontier Airlines,DTW,MIA,29-08-2024,Business,102,1,DCA,NA,1001.58
FL08165,JetBlue,LAS,MCO,03-11-2024,First Class,100,2,DTW,CLT,1475.99
FL08166,JetBlue,LAS,JFK,30-04-2024,First Class,47,1,DEN,NA,1862.41
FL08167,Endeavor Air,BWI,MDW,30-12-2024,Business,120,1,BOS,NA,951.73
FL08168,Spirit Airlines,SFO,EWR,10-09-2024,Business,55,0,NA,NA,671.14
FL08169,Endeavor Air,DTW,JFK,11-11-2024,Economy,22,0,NA,NA,231.09
FL08170,United,DFW,ATL,09-11-2024,First Class,121,0,NA,NA,1686.18
FL08171,Hawaiian Airlines,MCO,LAS,27-07-2024,Economy,43,1,MDW,NA,739.7
FL08172,Spirit Airlines,JFK,LAX,12-03-2024,Business,86,1,DEN,NA,856.05
FL08173,United,IAH,EWR,08-10-2024,Economy,52,2,ORD,DFW,591.24
FL08174,Endeavor Air,IAH,DTW,07-10-2024,First Class,138,0,NA,NA,1085.25
FL08175,American Airlines,ORD,CLT,10-08-2024,First Class,69,1,SEA,NA,1432.47
FL08176,Alaska Airlines,MCO,LAS,20-08-2024,Business,143,1,ORD,NA,658.66
FL08177,Republic Airways,LAX,LAS,05-09-2024,Economy,142,0,NA,NA,148.71
FL08178,Southwest,SEA,BOS,17-06-2024,First Class,127,0,NA,NA,1151.61
FL08179,Frontier Airlines,MDW,DFW,13-06-2024,First Class,103,1,SFO,NA,1141.16
FL08180,JetBlue,BOS,PHX,28-07-2024,Economy,43,0,NA,NA,367.76
FL08181,Delta,SEA,SFO,05-11-2024,Business,117,0,NA,NA,729.17
FL08182,SkyWest Airlines,DCA,ATL,09-11-2024,First Class,161,0,NA,NA,621.38
FL08183,American Airlines,DCA,IAH,16-08-2024,Business,164,0,NA,NA,747.96
FL08184,Alaska Airlines,DCA,EWR,26-08-2024,Economy,8,1,BWI,NA,634.71
FL08185,Frontier Airlines,DEN,MCO,16-10-2024,First Class,101,1,SFO,NA,1360.63
FL08186,Delta,DFW,BWI,05-01-2025,Business,133,0,NA,NA,1025.82
FL08187,SkyWest Airlines,ATL,DCA,28-08-2024,Business,144,0,NA,NA,781.72
FL08188,SkyWest Airlines,ATL,IAH,03-05-2024,Business,30,1,MDW,NA,1146.48
FL08189,Southwest,ORD,DFW,27-06-2024,Business,7,0,NA,NA,1225.99
FL08190,Republic Airways,ATL,BWI,30-03-2024,Economy,137,0,NA,NA,584.61
FL08191,American Airlines,ATL,IAH,26-06-2024,First Class,3,0,NA,NA,1836.16
FL08192,Delta,DCA,MDW,03-02-2025,First Class,1,0,NA,NA,1417.4
FL08193,Delta,LAS,LAX,27-09-2024,Business,121,2,DEN,BOS,1124.57
FL08194,Delta,LAS,MCO,10-05-2024,Economy,111,2,DEN,BWI,631.67
FL08195,Alaska Airlines,SEA,ATL,27-07-2024,Business,20,1,DCA,NA,1582.32
FL08196,SkyWest Airlines,MIA,JFK,31-07-2024,Economy,96,1,MDW,NA,517.55
FL08197,JetBlue,MCO,ATL,22-12-2024,First Class,177,1,CLT,NA,994.41
FL08198,SkyWest Airlines,DCA,SFO,09-01-2025,Business,162,1,ATL,NA,691.03
FL08199,Republic Airways,BWI,SEA,27-06-2024,First Class,104,1,JFK,NA,1463.72
FL08200,SkyWest Airlines,BWI,BOS,04-03-2024,Business,167,0,NA,NA,578.8
FL08201,JetBlue,IAH,DFW,01-06-2024,Economy,95,2,DCA,MIA,677.63
FL08202,Frontier Airlines,MIA,JFK,09-10-2024,Economy,44,0,NA,NA,367.1
FL08203,Southwest,MCO,MDW,13-10-2024,Business,36,1,DFW,NA,1202.09
FL08204,JetBlue,ORD,CLT,09-06-2024,Economy,103,1,LAS,NA,490.22
FL08205,Frontier Airlines,IAH,SEA,05-12-2024,Business,152,1,LAX,NA,622.76
FL08206,United,SEA,LAS,19-08-2024,First Class,166,2,JFK,DTW,1018.25
FL08207,Delta,JFK,CLT,13-05-2024,Economy,91,2,LAX,ATL,1187.4
FL08208,United,BWI,PHX,25-06-2024,Economy,8,1,EWR,NA,1124.92
FL08209,Southwest,ORD,MCO,02-05-2024,First Class,35,1,DFW,NA,1215.41
FL08210,United,LAS,DTW,03-09-2024,Business,118,0,NA,NA,870.32
FL08211,Endeavor Air,BWI,LAX,24-07-2024,Business,34,1,MDW,NA,1324.7
FL08212,American Airlines,SEA,MCO,25-06-2024,Economy,75,1,JFK,NA,796.75
FL08213,Alaska Airlines,MCO,MDW,27-01-2025,Business,42,2,LAX,ATL,1068.96
FL08214,Spirit Airlines,MIA,DTW,29-06-2024,Economy,56,1,EWR,NA,583.58
FL08215,Republic Airways,IAH,JFK,23-10-2024,Economy,53,0,NA,NA,765.27
FL08216,Southwest,SEA,JFK,09-05-2024,Business,30,1,DEN,NA,1065.06
FL08217,United,BWI,PHX,22-07-2024,Business,110,1,CLT,NA,826.66
FL08218,Hawaiian Airlines,SFO,LAX,25-01-2025,Economy,67,0,NA,NA,460.62
FL08219,American Airlines,EWR,DTW,02-04-2024,Business,115,0,NA,NA,556.08
FL08220,United,BWI,PHX,16-12-2024,Business,4,1,DFW,NA,1056.29
FL08221,Hawaiian Airlines,JFK,EWR,27-04-2024,Economy,100,0,NA,NA,374.09
FL08222,Endeavor Air,JFK,SFO,03-05-2024,Economy,137,0,NA,NA,277.28
FL08223,SkyWest Airlines,SEA,DEN,02-04-2024,First Class,118,0,NA,NA,912.71
FL08224,Southwest,SFO,DCA,19-06-2024,Economy,72,1,LAX,NA,696.24
FL08225,American Airlines,CLT,EWR,06-05-2024,First Class,101,0,NA,NA,1370.84
FL08226,Endeavor Air,LAX,BOS,11-08-2024,Economy,17,2,CLT,DEN,698.04
FL08227,Frontier Airlines,BOS,CLT,24-12-2024,First Class,122,0,NA,NA,1423.61
FL08228,Frontier Airlines,MCO,BOS,20-11-2024,Economy,144,0,NA,NA,443.25
FL08229,United,DFW,MIA,17-07-2024,First Class,57,1,DCA,NA,1803
FL08230,American Airlines,MDW,SEA,08-01-2025,Business,90,0,NA,NA,591.14
FL08231,Endeavor Air,SEA,LAX,29-09-2024,First Class,68,2,BWI,DCA,1659.7
FL08232,Alaska Airlines,EWR,IAH,06-03-2024,First Class,13,1,MIA,NA,1479.02
FL08233,JetBlue,ATL,IAH,23-09-2024,First Class,152,2,PHX,BOS,900.04
FL08234,Republic Airways,MIA,PHX,22-12-2024,Economy,31,2,ORD,DCA,1285.57
FL08235,Endeavor Air,MCO,LAS,23-05-2024,Business,128,0,NA,NA,562.36
FL08236,Republic Airways,IAH,MIA,04-10-2024,Business,166,1,EWR,NA,1002.35
FL08237,Southwest,PHX,IAH,25-07-2024,First Class,90,2,ATL,SEA,1593.74
FL08238,Delta,SEA,DEN,10-12-2024,Economy,92,1,BOS,NA,1080.92
FL08239,Republic Airways,PHX,JFK,30-12-2024,First Class,7,2,MIA,CLT,1842.69
FL08240,SkyWest Airlines,DCA,CLT,15-12-2024,Business,4,1,PHX,NA,1539.03
FL08241,American Airlines,MIA,SFO,22-09-2024,Business,96,1,LAS,NA,1299.36
FL08242,Delta,MDW,JFK,15-11-2024,First Class,42,0,NA,NA,2077.95
FL08243,United,SFO,DEN,18-11-2024,Economy,66,1,LAS,NA,796.67
FL08244,SkyWest Airlines,EWR,DFW,15-09-2024,Economy,84,0,NA,NA,313.76
FL08245,SkyWest Airlines,BOS,LAS,19-04-2024,Economy,137,1,IAH,NA,367.06
FL08246,American Airlines,DFW,MCO,07-05-2024,Business,129,1,LAX,NA,659.99
FL08247,Hawaiian Airlines,CLT,DCA,19-03-2024,Economy,17,0,NA,NA,669.3
FL08248,Frontier Airlines,DTW,PHX,02-05-2024,Business,28,2,LAX,MIA,1635.5
FL08249,JetBlue,JFK,DEN,23-07-2024,Economy,32,2,DTW,MCO,906.51
FL08250,American Airlines,PHX,SFO,31-12-2024,Business,70,0,NA,NA,1186.94
FL08251,JetBlue,EWR,ATL,04-02-2025,Business,80,0,NA,NA,1033.14
FL08252,Frontier Airlines,LAS,JFK,30-11-2024,Economy,93,1,ATL,NA,800.37
FL08253,JetBlue,LAX,BWI,10-04-2024,Business,165,2,MIA,EWR,664.45
FL08254,JetBlue,MIA,CLT,18-05-2024,Economy,142,2,DEN,LAX,628.2
FL08255,Spirit Airlines,ORD,MDW,02-07-2024,First Class,92,0,NA,NA,1309.43
FL08256,Republic Airways,DFW,DCA,25-07-2024,Business,29,0,NA,NA,967.38
FL08257,Delta,ORD,MIA,31-10-2024,First Class,167,1,CLT,NA,1332.58
FL08258,Southwest,JFK,ORD,28-09-2024,Economy,98,2,DFW,CLT,1053.3
FL08259,Southwest,BWI,ORD,26-01-2025,Economy,24,0,NA,NA,530.71
FL08260,Delta,BWI,BOS,19-09-2024,Economy,132,2,DFW,MDW,503.16
FL08261,Spirit Airlines,ORD,BWI,20-04-2024,Business,83,1,CLT,NA,844.83
FL08262,Delta,DFW,EWR,10-09-2024,Business,158,0,NA,NA,619.31
FL08263,United,DCA,DTW,14-07-2024,First Class,131,1,IAH,NA,1134.53
FL08264,Southwest,BOS,IAH,25-08-2024,Business,75,2,PHX,DEN,1288.91
FL08265,American Airlines,BOS,MIA,24-07-2024,Business,98,2,DTW,MCO,621.67
FL08266,Spirit Airlines,IAH,ORD,28-08-2024,First Class,166,2,MIA,SFO,1076.61
FL08267,American Airlines,DEN,ORD,09-06-2024,Economy,107,0,NA,NA,458.05
FL08268,Republic Airways,SFO,LAX,20-01-2025,Business,137,1,LAS,NA,691.25
FL08269,Republic Airways,SFO,MDW,29-01-2025,Economy,22,0,NA,NA,510.19
FL08270,Endeavor Air,DTW,BWI,28-09-2024,Economy,3,1,EWR,NA,868.57
FL08271,United,EWR,MIA,02-07-2024,First Class,35,2,SFO,ORD,2005.21
FL08272,American Airlines,CLT,ATL,26-04-2024,First Class,127,1,LAS,NA,1088.37
FL08273,Republic Airways,MCO,BOS,12-06-2024,Economy,157,2,SFO,JFK,573.35
FL08274,American Airlines,JFK,MIA,23-10-2024,First Class,7,0,NA,NA,2356.73
FL08275,SkyWest Airlines,ATL,EWR,03-10-2024,First Class,89,0,NA,NA,1362.89
FL08276,Delta,IAH,EWR,04-08-2024,First Class,10,1,DCA,NA,1766.32
FL08277,Republic Airways,LAX,PHX,21-08-2024,Business,4,1,IAH,NA,1520.13
FL08278,Southwest,ORD,ATL,05-04-2024,Economy,97,2,DCA,BWI,674.77
FL08279,Spirit Airlines,DCA,ATL,24-12-2024,First Class,154,0,NA,NA,889.15
FL08280,Southwest,DTW,LAS,16-11-2024,Business,80,2,SFO,BWI,1046.49
FL08281,Endeavor Air,SEA,MIA,21-10-2024,Business,33,0,NA,NA,1587.44
FL08282,Frontier Airlines,LAS,EWR,15-08-2024,First Class,1,1,LAX,NA,1696.68
FL08283,SkyWest Airlines,ORD,JFK,06-04-2024,First Class,172,1,MDW,NA,1041.73
FL08284,SkyWest Airlines,DFW,BOS,07-04-2024,First Class,58,0,NA,NA,1871.54
FL08285,JetBlue,SEA,CLT,15-09-2024,First Class,37,2,ATL,DTW,1910.11
FL08286,SkyWest Airlines,LAX,DFW,09-10-2024,Economy,37,2,ORD,PHX,711.89
FL08287,United,MCO,BWI,06-04-2024,Business,3,2,ATL,DFW,1359.59
FL08288,Delta,PHX,MIA,02-06-2024,First Class,138,0,NA,NA,1155.97
FL08289,JetBlue,BWI,EWR,02-07-2024,First Class,32,1,DFW,NA,1419.62
FL08290,Southwest,MIA,DTW,23-11-2024,First Class,170,1,MDW,NA,1035.3
FL08291,United,MCO,EWR,03-07-2024,Business,26,2,DCA,BOS,1229.91
FL08292,American Airlines,DEN,BOS,13-05-2024,Economy,39,0,NA,NA,267.55
FL08293,United,ATL,IAH,18-09-2024,Economy,58,1,DFW,NA,358.25
FL08294,American Airlines,SEA,DFW,06-04-2024,First Class,92,1,IAH,NA,1065.59
FL08295,Endeavor Air,BOS,SFO,21-03-2024,Business,109,1,DEN,NA,752.78
FL08296,Delta,BWI,BOS,15-09-2024,Business,101,0,NA,NA,885.29
FL08297,Spirit Airlines,JFK,SEA,23-11-2024,First Class,166,0,NA,NA,842.45
FL08298,Republic Airways,BWI,DFW,29-01-2025,First Class,106,1,EWR,NA,1927.27
FL08299,SkyWest Airlines,ATL,DFW,28-10-2024,Economy,38,0,NA,NA,524.6
FL08300,Republic Airways,LAS,MCO,10-03-2024,Economy,150,0,NA,NA,342.8
FL08301,Endeavor Air,DTW,CLT,24-01-2025,Economy,159,0,NA,NA,261.94
FL08302,Delta,MDW,MIA,14-05-2024,Business,149,1,LAX,NA,767.95
FL08303,JetBlue,MIA,EWR,29-07-2024,Economy,135,0,NA,NA,453.06
FL08304,American Airlines,DTW,IAH,13-09-2024,Business,144,1,DFW,NA,775.27
FL08305,Delta,BOS,PHX,31-08-2024,Economy,72,1,DEN,NA,646.28
FL08306,Republic Airways,SEA,BOS,12-11-2024,First Class,166,1,LAS,NA,1013.75
FL08307,SkyWest Airlines,MCO,MDW,16-01-2025,First Class,154,0,NA,NA,1026.51
FL08308,Endeavor Air,EWR,LAS,16-03-2024,Economy,15,0,NA,NA,305.79
FL08309,Southwest,PHX,LAX,04-05-2024,Business,100,0,NA,NA,573.22
FL08310,Spirit Airlines,DTW,MDW,15-10-2024,First Class,33,0,NA,NA,1527.5
FL08311,Spirit Airlines,DEN,IAH,03-03-2024,Economy,162,2,LAS,EWR,502.23
FL08312,American Airlines,EWR,MCO,17-11-2024,First Class,173,0,NA,NA,771.19
FL08313,Alaska Airlines,DEN,ATL,27-05-2024,First Class,51,1,JFK,NA,2180.04
FL08314,Frontier Airlines,BWI,MDW,18-03-2024,Economy,131,2,MIA,JFK,489.25
FL08315,Frontier Airlines,MIA,EWR,30-07-2024,Economy,31,0,NA,NA,445.82
FL08316,Hawaiian Airlines,SFO,ATL,09-03-2024,First Class,52,1,LAS,NA,1569.99
FL08317,Republic Airways,MIA,LAX,03-12-2024,Business,166,0,NA,NA,713.46
FL08318,Endeavor Air,JFK,SEA,21-03-2024,Economy,88,0,NA,NA,538.4
FL08319,United,DEN,JFK,30-09-2024,First Class,31,1,PHX,NA,1754.55
FL08320,Hawaiian Airlines,IAH,MDW,11-05-2024,Business,129,0,NA,NA,871.67
FL08321,Delta,LAX,MIA,22-03-2024,First Class,20,1,JFK,NA,1415.53
FL08322,Endeavor Air,DTW,LAX,05-04-2024,First Class,155,2,EWR,SFO,1426.75
FL08323,Southwest,MIA,MDW,15-10-2024,Economy,117,0,NA,NA,314.05
FL08324,United,IAH,BWI,18-11-2024,First Class,66,2,EWR,ATL,1493.23
FL08325,Alaska Airlines,SFO,MDW,29-04-2024,First Class,121,1,DTW,NA,1291.06
FL08326,American Airlines,LAS,DCA,17-08-2024,Business,136,2,IAH,SFO,1137.1
FL08327,SkyWest Airlines,BWI,DFW,01-07-2024,First Class,103,1,MCO,NA,1113.78
FL08328,Republic Airways,BOS,SFO,22-03-2024,Economy,9,2,DTW,PHX,1235.21
FL08329,Hawaiian Airlines,DCA,CLT,21-04-2024,Business,49,1,EWR,NA,1239.05
FL08330,Endeavor Air,MDW,MCO,20-10-2024,Economy,9,1,SEA,NA,1360.87
FL08331,Hawaiian Airlines,MIA,SFO,25-07-2024,Economy,26,1,ATL,NA,460
FL08332,Delta,MDW,CLT,21-12-2024,First Class,120,0,NA,NA,906.29
FL08333,United,JFK,DTW,21-03-2024,First Class,2,2,PHX,EWR,1864.86
FL08334,Delta,ORD,SFO,22-11-2024,Economy,81,0,NA,NA,201.97
FL08335,United,SFO,CLT,31-05-2024,Economy,75,0,NA,NA,293.55
